id_pago,id_orden,metodo_pago,subtotal,propina_voluntaria,total_pagado
7157,7157,tarjeta_credito,69812,6981,76793
7158,7158,efectivo,58428,5842,64270
7159,7159,nequi,50395,5039,55434
7160,7160,efectivo,90864,9086,99950
7162,7162,efectivo,74538,7453,81991
7163,7163,efectivo,144623,14462,159085
7164,7164,nequi,134352,13435,147787
7168,7168,daviplata,61216,6121,67337
7170,7170,tarjeta_credito,69670,0,69670
7171,7171,daviplata,124170,0,124170
7174,7174,efectivo,20952,0,20952
7175,7175,daviplata,45624,4562,50186
7176,7176,tarjeta_debito,58581,5858,64439
7178,7178,tarjeta_debito,30365,0,30365
7179,7179,daviplata,130227,13022,143249
7180,7180,nequi,95833,9583,105416
7181,7181,tarjeta_debito,91748,9174,100922
7182,7182,efectivo,58429,5842,64271
7183,7183,nequi,92851,9285,102136
7184,7184,tarjeta_debito,129330,12933,142263
7185,7185,efectivo,135430,0,135430
7186,7186,daviplata,19919,1991,21910
7187,7187,nequi,67176,6717,73893
7188,7188,nequi,95029,9502,104531
7189,7189,nequi,81503,0,81503
7193,7193,daviplata,37762,0,37762
7194,7194,tarjeta_debito,59136,5913,65049
7195,7195,tarjeta_credito,72605,7260,79865
7197,7197,nequi,114609,11460,126069
7198,7198,tarjeta_debito,69003,6900,75903
7199,7199,nequi,74155,0,74155
7200,7200,efectivo,37653,3765,41418
7202,7202,efectivo,34196,3419,37615
7203,7203,daviplata,50947,0,50947
7204,7204,daviplata,34978,3497,38475
7205,7205,nequi,143329,14332,157661
7208,7208,tarjeta_credito,26212,2621,28833
7209,7209,tarjeta_credito,86380,0,86380
7210,7210,efectivo,57756,5775,63531
7211,7211,efectivo,100975,10097,111072
7215,7215,tarjeta_debito,68926,6892,75818
7219,7219,tarjeta_credito,135008,13500,148508
7222,7222,nequi,54924,0,54924
7223,7223,daviplata,136166,13616,149782
7224,7224,daviplata,23485,2348,25833
7225,7225,daviplata,87311,0,87311
7228,7228,nequi,46741,0,46741
7229,7229,tarjeta_credito,33682,3368,37050
7230,7230,efectivo,38233,3823,42056
7233,7233,efectivo,56655,5665,62320
7239,7239,daviplata,78847,0,78847
7240,7240,efectivo,139383,13938,153321
7241,7241,daviplata,149572,0,149572
7242,7242,daviplata,121857,12185,134042
7243,7243,efectivo,61692,0,61692
7244,7244,tarjeta_credito,120966,0,120966
7245,7245,daviplata,136829,13682,150511
7247,7247,tarjeta_credito,20934,2093,23027
7248,7248,efectivo,92850,9285,102135
7251,7251,nequi,74174,0,74174
7253,7253,daviplata,80671,0,80671
7256,7256,efectivo,59376,5937,65313
7257,7257,tarjeta_debito,120819,0,120819
7260,7260,tarjeta_credito,138892,0,138892
7263,7263,nequi,78370,7837,86207
7269,7269,tarjeta_debito,107736,10773,118509
7271,7271,daviplata,133219,13321,146540
7272,7272,tarjeta_debito,28844,2884,31728
7273,7273,nequi,15300,0,15300
7275,7275,daviplata,76076,0,76076
7276,7276,nequi,68485,6848,75333
7279,7279,tarjeta_debito,25652,0,25652
7280,7280,daviplata,145645,14564,160209
7281,7281,efectivo,136331,13633,149964
7282,7282,daviplata,19730,1973,21703
7283,7283,tarjeta_credito,96892,0,96892
7284,7284,tarjeta_credito,108792,0,108792
7286,7286,daviplata,43253,4325,47578
7290,7290,tarjeta_debito,58214,5821,64035
7291,7291,tarjeta_credito,33933,3393,37326
7292,7292,tarjeta_debito,129011,0,129011
7297,7297,nequi,16005,1600,17605
7298,7298,nequi,146444,14644,161088
7300,7300,nequi,44869,4486,49355
7302,7302,tarjeta_debito,148921,14892,163813
7304,7304,daviplata,142783,0,142783
7308,7308,efectivo,139183,0,139183
7309,7309,nequi,19151,1915,21066
7310,7310,nequi,129928,12992,142920
7311,7311,tarjeta_credito,70667,0,70667
7312,7312,tarjeta_credito,37421,3742,41163
7314,7314,tarjeta_debito,41545,4154,45699
7315,7315,daviplata,27599,0,27599
7317,7317,nequi,124338,12433,136771
7320,7320,tarjeta_credito,25731,2573,28304
7326,7326,tarjeta_debito,132423,0,132423
7327,7327,daviplata,96899,9689,106588
7329,7329,daviplata,88753,8875,97628
7330,7330,tarjeta_credito,135663,0,135663
7331,7331,nequi,54508,0,54508
7334,7334,tarjeta_debito,147294,0,147294
7336,7336,daviplata,136204,13620,149824
7337,7337,tarjeta_credito,105176,10517,115693
7339,7339,tarjeta_debito,116816,11681,128497
7340,7340,nequi,132536,13253,145789
7341,7341,tarjeta_debito,32373,3237,35610
7343,7343,efectivo,56561,5656,62217
7347,7347,tarjeta_debito,51833,5183,57016
7348,7348,nequi,132132,13213,145345
7349,7349,nequi,78090,0,78090
7350,7350,tarjeta_credito,134955,13495,148450
7351,7351,nequi,52489,0,52489
7352,7352,daviplata,128619,0,128619
7353,7353,nequi,109120,0,109120
7354,7354,nequi,144929,0,144929
7356,7356,nequi,66572,6657,73229
7359,7359,tarjeta_debito,85022,8502,93524
7360,7360,daviplata,33049,0,33049
7365,7365,tarjeta_debito,142546,0,142546
7366,7366,efectivo,53103,5310,58413
7367,7367,tarjeta_credito,68964,6896,75860
7369,7369,nequi,149500,14950,164450
7370,7370,tarjeta_debito,63371,0,63371
7371,7371,daviplata,92157,9215,101372
7372,7372,tarjeta_credito,54729,5472,60201
7373,7373,daviplata,148907,14890,163797
7374,7374,tarjeta_debito,127827,0,127827
7375,7375,tarjeta_debito,104187,0,104187
7377,7377,efectivo,78042,7804,85846
7381,7381,tarjeta_credito,51408,5140,56548
7382,7382,daviplata,136313,13631,149944
7383,7383,tarjeta_debito,109595,0,109595
7385,7385,tarjeta_debito,45235,0,45235
7386,7386,tarjeta_credito,36539,3653,40192
7387,7387,efectivo,69013,0,69013
7388,7388,tarjeta_credito,145719,0,145719
7389,7389,tarjeta_debito,35980,3598,39578
7391,7391,tarjeta_debito,23426,2342,25768
7392,7392,tarjeta_debito,16654,1665,18319
7395,7395,nequi,146346,14634,160980
7396,7396,daviplata,48141,0,48141
7397,7397,daviplata,131708,0,131708
7398,7398,nequi,37461,0,37461
7399,7399,tarjeta_credito,72947,7294,80241
7400,7400,tarjeta_debito,138583,0,138583
7401,7401,daviplata,93788,9378,103166
7402,7402,nequi,57839,5783,63622
7404,7404,tarjeta_credito,54942,5494,60436
7405,7405,tarjeta_debito,117358,11735,129093
7407,7407,nequi,41963,0,41963
7409,7409,efectivo,149119,0,149119
7412,7412,daviplata,134736,0,134736
7413,7413,nequi,76747,7674,84421
7414,7414,tarjeta_debito,27241,2724,29965
7416,7416,tarjeta_debito,123396,12339,135735
7418,7418,tarjeta_credito,138686,0,138686
7419,7419,tarjeta_debito,107557,0,107557
7423,7423,nequi,31680,0,31680
7424,7424,daviplata,95400,9540,104940
7425,7425,nequi,36413,3641,40054
7426,7426,efectivo,97589,9758,107347
7431,7431,tarjeta_credito,97295,9729,107024
7432,7432,efectivo,74810,7481,82291
7433,7433,tarjeta_debito,67711,0,67711
7434,7434,nequi,32196,3219,35415
7435,7435,nequi,28255,2825,31080
7439,7439,efectivo,68288,0,68288
7441,7441,efectivo,15338,0,15338
7448,7448,efectivo,104542,10454,114996
7450,7450,nequi,23371,2337,25708
7451,7451,daviplata,97067,9706,106773
7453,7453,efectivo,100107,10010,110117
7454,7454,tarjeta_debito,35433,3543,38976
7458,7458,tarjeta_debito,30230,0,30230
7459,7459,tarjeta_credito,77255,7725,84980
7461,7461,nequi,129024,0,129024
7462,7462,tarjeta_debito,41551,4155,45706
7463,7463,daviplata,87688,0,87688
7464,7464,daviplata,51828,5182,57010
7465,7465,nequi,59473,0,59473
7468,7468,efectivo,21612,0,21612
7469,7469,nequi,34430,0,34430
7470,7470,efectivo,19390,1939,21329
7471,7471,efectivo,45421,4542,49963
7475,7475,tarjeta_credito,34757,0,34757
7476,7476,tarjeta_debito,35892,3589,39481
7479,7479,tarjeta_credito,35809,3580,39389
7480,7480,nequi,58306,5830,64136
7481,7481,nequi,80710,0,80710
7483,7483,efectivo,138056,0,138056
7485,7485,nequi,144891,14489,159380
7487,7487,nequi,138897,0,138897
7489,7489,tarjeta_debito,27693,2769,30462
7490,7490,nequi,85359,0,85359
7491,7491,daviplata,108467,0,108467
7493,7493,daviplata,20877,0,20877
7494,7494,efectivo,28343,2834,31177
7495,7495,efectivo,69524,6952,76476
7499,7499,daviplata,34335,3433,37768
7501,7501,efectivo,94484,0,94484
7508,7508,daviplata,122485,0,122485
7509,7509,daviplata,90009,9000,99009
7510,7510,nequi,63187,6318,69505
7512,7512,daviplata,116957,11695,128652
7513,7513,tarjeta_credito,63182,0,63182
7515,7515,efectivo,109904,10990,120894
7517,7517,tarjeta_debito,60670,6067,66737
7518,7518,tarjeta_credito,33486,3348,36834
7519,7519,daviplata,53151,0,53151
7520,7520,daviplata,90415,9041,99456
7522,7522,tarjeta_debito,58681,0,58681
7525,7525,tarjeta_credito,33881,3388,37269
7526,7526,nequi,61825,0,61825
7528,7528,nequi,139118,13911,153029
7530,7530,nequi,109813,10981,120794
7532,7532,nequi,40079,4007,44086
7533,7533,tarjeta_credito,20347,0,20347
7534,7534,efectivo,77584,0,77584
7536,7536,efectivo,39993,0,39993
7537,7537,tarjeta_debito,48871,4887,53758
7539,7539,daviplata,146981,0,146981
7540,7540,tarjeta_credito,21705,0,21705
7541,7541,daviplata,104323,0,104323
7542,7542,nequi,59317,5931,65248
7543,7543,efectivo,16374,0,16374
7544,7544,nequi,143937,14393,158330
7545,7545,tarjeta_debito,48342,0,48342
7546,7546,daviplata,25619,2561,28180
7547,7547,tarjeta_credito,48677,4867,53544
7548,7548,tarjeta_debito,133311,13331,146642
7549,7549,tarjeta_credito,61394,0,61394
7550,7550,efectivo,112723,11272,123995
7551,7551,efectivo,67613,6761,74374
7552,7552,nequi,112485,0,112485
7555,7555,nequi,47528,0,47528
7557,7557,efectivo,135613,13561,149174
7559,7559,tarjeta_debito,114924,11492,126416
7560,7560,efectivo,126533,0,126533
7562,7562,tarjeta_credito,140000,0,140000
7563,7563,tarjeta_credito,42756,0,42756
7565,7565,tarjeta_debito,54758,5475,60233
7566,7566,tarjeta_credito,56832,0,56832
7567,7567,tarjeta_credito,107940,0,107940
7568,7568,tarjeta_credito,124241,0,124241
7569,7569,efectivo,47707,0,47707
7572,7572,tarjeta_credito,43771,0,43771
7573,7573,efectivo,133044,13304,146348
7576,7576,daviplata,96095,9609,105704
7579,7579,nequi,145440,14544,159984
7580,7580,tarjeta_credito,111848,0,111848
7581,7581,efectivo,106764,10676,117440
7582,7582,nequi,117067,11706,128773
7587,7587,tarjeta_credito,112251,11225,123476
7589,7589,daviplata,96124,9612,105736
7590,7590,tarjeta_debito,37969,0,37969
7593,7593,nequi,74276,7427,81703
7595,7595,efectivo,88869,0,88869
7597,7597,daviplata,65686,6568,72254
7599,7599,nequi,146436,0,146436
7600,7600,tarjeta_debito,91579,9157,100736
7601,7601,tarjeta_debito,126403,12640,139043
7605,7605,efectivo,49809,4980,54789
7606,7606,efectivo,62238,6223,68461
7607,7607,daviplata,131701,13170,144871
7611,7611,efectivo,128604,12860,141464
7612,7612,tarjeta_debito,108396,10839,119235
7614,7614,tarjeta_credito,78147,7814,85961
7615,7615,efectivo,83372,0,83372
7616,7616,tarjeta_credito,110619,0,110619
7617,7617,daviplata,52007,5200,57207
7618,7618,tarjeta_credito,125281,12528,137809
7619,7619,tarjeta_debito,62933,6293,69226
7620,7620,tarjeta_debito,110793,11079,121872
7621,7621,nequi,29550,0,29550
7623,7623,daviplata,130250,13025,143275
7625,7625,tarjeta_credito,93839,0,93839
7627,7627,daviplata,139866,13986,153852
7628,7628,tarjeta_credito,72274,7227,79501
7630,7630,tarjeta_debito,117731,0,117731
7631,7631,nequi,28257,0,28257
7634,7634,tarjeta_debito,50900,5090,55990
7635,7635,efectivo,122439,12243,134682
7638,7638,daviplata,127987,12798,140785
7640,7640,tarjeta_credito,27714,0,27714
7641,7641,tarjeta_credito,113816,11381,125197
7642,7642,tarjeta_debito,66682,0,66682
7643,7643,tarjeta_credito,63226,6322,69548
7645,7645,daviplata,78860,0,78860
7646,7646,nequi,139030,0,139030
7647,7647,tarjeta_credito,137622,13762,151384
7648,7648,efectivo,24810,0,24810
7649,7649,efectivo,40094,0,40094
7650,7650,nequi,43013,0,43013
7651,7651,daviplata,35609,0,35609
7654,7654,daviplata,141032,14103,155135
7655,7655,efectivo,105881,10588,116469
7658,7658,nequi,96138,9613,105751
7659,7659,tarjeta_debito,45003,4500,49503
7663,7663,daviplata,100142,10014,110156
7664,7664,tarjeta_debito,81164,8116,89280
7665,7665,tarjeta_debito,103903,10390,114293
7666,7666,tarjeta_credito,71893,0,71893
7669,7669,tarjeta_credito,137913,0,137913
7672,7672,tarjeta_debito,138467,13846,152313
7673,7673,daviplata,100926,0,100926
7674,7674,daviplata,31554,0,31554
7675,7675,tarjeta_debito,36721,0,36721
7676,7676,daviplata,15422,1542,16964
7677,7677,nequi,92926,0,92926
7678,7678,daviplata,82943,8294,91237
7679,7679,tarjeta_debito,142472,0,142472
7680,7680,nequi,37709,0,37709
7681,7681,tarjeta_debito,58049,5804,63853
7682,7682,daviplata,44786,4478,49264
7684,7684,tarjeta_debito,79883,7988,87871
7686,7686,efectivo,57849,5784,63633
7690,7690,tarjeta_credito,72238,7223,79461
7691,7691,efectivo,105497,0,105497
7693,7693,tarjeta_credito,97380,9738,107118
7694,7694,tarjeta_credito,78001,7800,85801
7695,7695,tarjeta_credito,141508,0,141508
7696,7696,tarjeta_debito,143091,0,143091
7697,7697,efectivo,117857,0,117857
7699,7699,tarjeta_credito,33915,3391,37306
7701,7701,efectivo,58666,0,58666
7703,7703,efectivo,21063,0,21063
7704,7704,tarjeta_credito,132037,0,132037
7705,7705,daviplata,43737,0,43737
7706,7706,efectivo,24393,2439,26832
7708,7708,nequi,95869,0,95869
7709,7709,efectivo,66237,0,66237
7710,7710,tarjeta_debito,133788,13378,147166
7711,7711,daviplata,33506,0,33506
7712,7712,tarjeta_debito,94154,9415,103569
7713,7713,efectivo,42215,4221,46436
7714,7714,nequi,60111,6011,66122
7716,7716,tarjeta_debito,102670,0,102670
7717,7717,tarjeta_credito,136175,0,136175
7719,7719,tarjeta_debito,107442,10744,118186
7720,7720,efectivo,54568,0,54568
7721,7721,daviplata,119442,0,119442
7722,7722,nequi,115234,0,115234
7724,7724,daviplata,121337,12133,133470
7725,7725,efectivo,72760,7276,80036
7727,7727,efectivo,76623,7662,84285
7729,7729,daviplata,100441,10044,110485
7733,7733,nequi,97706,0,97706
7734,7734,daviplata,109917,10991,120908
7735,7735,daviplata,37631,0,37631
7737,7737,daviplata,64558,6455,71013
7738,7738,tarjeta_debito,68890,6889,75779
7739,7739,nequi,47560,4756,52316
7740,7740,tarjeta_debito,42933,0,42933
7742,7742,daviplata,91358,9135,100493
7743,7743,daviplata,61172,6117,67289
7744,7744,tarjeta_credito,147336,14733,162069
7745,7745,efectivo,134591,13459,148050
7746,7746,tarjeta_debito,144007,14400,158407
7747,7747,tarjeta_credito,75020,7502,82522
7749,7749,efectivo,134843,0,134843
7750,7750,nequi,101468,10146,111614
7752,7752,tarjeta_debito,128464,12846,141310
7753,7753,tarjeta_debito,34900,3490,38390
7754,7754,tarjeta_debito,118878,11887,130765
7757,7757,nequi,104815,10481,115296
7758,7758,efectivo,80786,8078,88864
7759,7759,nequi,68047,6804,74851
7763,7763,tarjeta_credito,124108,0,124108
7765,7765,daviplata,119265,11926,131191
7766,7766,daviplata,23391,2339,25730
7768,7768,tarjeta_debito,47004,4700,51704
7769,7769,daviplata,147948,14794,162742
7770,7770,tarjeta_debito,111755,11175,122930
7771,7771,tarjeta_credito,122631,0,122631
7773,7773,efectivo,22382,2238,24620
7775,7775,efectivo,63450,6345,69795
7776,7776,daviplata,121753,12175,133928
7778,7778,tarjeta_debito,138377,13837,152214
7779,7779,nequi,148049,14804,162853
7780,7780,nequi,136640,13664,150304
7781,7781,daviplata,86432,8643,95075
7782,7782,tarjeta_debito,119046,11904,130950
7783,7783,daviplata,149529,0,149529
7784,7784,nequi,78871,7887,86758
7785,7785,nequi,104976,10497,115473
7786,7786,daviplata,82857,0,82857
7789,7789,tarjeta_credito,145948,0,145948
7790,7790,tarjeta_debito,73907,7390,81297
7794,7794,nequi,125813,12581,138394
7795,7795,daviplata,127039,0,127039
7796,7796,daviplata,140011,0,140011
7797,7797,nequi,147646,14764,162410
7798,7798,tarjeta_debito,148992,14899,163891
7799,7799,tarjeta_debito,51603,5160,56763
7800,7800,efectivo,72961,0,72961
7802,7802,nequi,75068,7506,82574
7803,7803,tarjeta_credito,69439,6943,76382
7804,7804,tarjeta_credito,149437,0,149437
7805,7805,tarjeta_debito,104227,0,104227
7806,7806,efectivo,144745,14474,159219
7807,7807,efectivo,93712,9371,103083
7813,7813,daviplata,63588,0,63588
7818,7818,tarjeta_debito,65828,6582,72410
7819,7819,nequi,148647,14864,163511
7821,7821,efectivo,104467,10446,114913
7823,7823,daviplata,95119,9511,104630
7824,7824,tarjeta_debito,113141,11314,124455
7825,7825,nequi,132777,13277,146054
7827,7827,daviplata,62826,6282,69108
7828,7828,nequi,66109,0,66109
7829,7829,tarjeta_debito,53647,5364,59011
7830,7830,nequi,45228,4522,49750
7831,7831,tarjeta_credito,79031,7903,86934
7832,7832,tarjeta_credito,97423,9742,107165
7833,7833,tarjeta_debito,44436,4443,48879
7837,7837,tarjeta_credito,62677,6267,68944
7840,7840,nequi,111076,0,111076
7842,7842,tarjeta_debito,120825,12082,132907
7843,7843,tarjeta_credito,91907,0,91907
7845,7845,tarjeta_credito,59457,5945,65402
7846,7846,nequi,72538,7253,79791
7847,7847,daviplata,91290,9129,100419
7848,7848,efectivo,59057,0,59057
7850,7850,nequi,133575,0,133575
7851,7851,tarjeta_credito,20655,2065,22720
7852,7852,tarjeta_credito,120735,12073,132808
7853,7853,daviplata,111289,0,111289
7855,7855,tarjeta_debito,117770,0,117770
7856,7856,daviplata,29272,2927,32199
7857,7857,tarjeta_credito,117089,11708,128797
7862,7862,daviplata,86094,8609,94703
7863,7863,daviplata,86823,8682,95505
7864,7864,daviplata,118593,11859,130452
7866,7866,tarjeta_credito,61489,6148,67637
7867,7867,tarjeta_credito,85989,8598,94587
7868,7868,tarjeta_debito,113201,11320,124521
7869,7869,nequi,94892,9489,104381
7870,7870,tarjeta_credito,68981,6898,75879
7871,7871,tarjeta_credito,146648,0,146648
7873,7873,tarjeta_credito,64785,6478,71263
7874,7874,daviplata,28499,2849,31348
7876,7876,tarjeta_credito,130948,0,130948
7879,7879,tarjeta_debito,102608,0,102608
7880,7880,tarjeta_credito,54166,0,54166
7881,7881,nequi,77949,7794,85743
7882,7882,tarjeta_credito,104718,0,104718
7883,7883,daviplata,113858,11385,125243
7884,7884,tarjeta_credito,86663,8666,95329
7886,7886,tarjeta_credito,97741,9774,107515
7887,7887,tarjeta_credito,148088,14808,162896
7890,7890,nequi,18164,0,18164
7891,7891,daviplata,141625,14162,155787
7893,7893,nequi,43013,4301,47314
7894,7894,tarjeta_credito,89546,0,89546
7896,7896,nequi,37141,0,37141
7897,7897,tarjeta_credito,143368,0,143368
7900,7900,nequi,66676,0,66676
7902,7902,tarjeta_credito,75239,0,75239
7904,7904,nequi,21473,2147,23620
7905,7905,nequi,137104,13710,150814
7906,7906,nequi,104442,0,104442
7907,7907,nequi,64698,0,64698
7908,7908,daviplata,84448,8444,92892
7909,7909,tarjeta_debito,33107,3310,36417
7910,7910,nequi,88493,8849,97342
7911,7911,daviplata,50535,0,50535
7916,7916,nequi,73021,7302,80323
7919,7919,nequi,63672,6367,70039
7920,7920,tarjeta_credito,42606,4260,46866
7921,7921,nequi,85976,8597,94573
7922,7922,tarjeta_credito,45439,0,45439
7923,7923,tarjeta_debito,81770,8177,89947
7924,7924,tarjeta_debito,110001,11000,121001
7925,7925,efectivo,128703,0,128703
7927,7927,daviplata,83424,8342,91766
7928,7928,efectivo,123505,12350,135855
7930,7930,nequi,135717,13571,149288
7934,7934,daviplata,91918,9191,101109
7935,7935,nequi,71138,7113,78251
7936,7936,nequi,55365,0,55365
7937,7937,daviplata,84893,8489,93382
7938,7938,tarjeta_debito,143498,14349,157847
7939,7939,tarjeta_credito,43360,0,43360
7940,7940,efectivo,17147,0,17147
7941,7941,efectivo,109934,10993,120927
7942,7942,nequi,75452,7545,82997
7943,7943,nequi,124575,12457,137032
7944,7944,nequi,37178,0,37178
7945,7945,tarjeta_debito,38790,0,38790
7946,7946,tarjeta_debito,59768,5976,65744
